ID,Image,X,Y,Width,Height
14086,200021712-00074_2,971,1285,49,128
14087,200021712-00074_2,936,1414,92,65
14088,200021712-00074_2,977,1480,28,88
14089,200021712-00074_2,944,1574,104,124
14090,200021712-00074_2,971,1699,52,81
14091,200021712-00074_2,980,1781,39,116
14092,200021712-00074_2,954,1939,67,128
14093,200021712-00074_2,958,2068,87,99
14094,200021712-00074_2,963,2182,71,94
14095,200021712-00074_2,952,2277,67,145
14096,200021712-00074_2,959,2553,79,105
14097,200021712-00074_2,978,2828,47,47
14098,200021712-00074_2,973,3063,44,110
14099,200021712-00074_2,995,3299,15,141
14100,200021712-00074_2,764,947,73,37
14101,200021712-00074_2,787,1162,50,111
14102,200021712-00074_2,774,1427,72,86
14103,200021712-00074_2,799,1800,16,141
14104,200021712-00074_2,571,1929,112,99
14105,200021712-00074_2,371,1038,88,103
14106,200021712-00074_2,383,1142,68,138
14107,200021712-00074_2,378,1413,72,97
14108,200021712-00074_2,393,1813,64,81
14109,200021712-00074_2,389,2194,82,73
14110,200021712-00074_2,416,2290,20,139
14111,200021712-00074_2,375,2693,101,82
14112,200021712-00074_2,388,2810,66,106
14113,200021712-00074_2,385,2944,78,102
14114,200021712-00074_2,403,3047,55,132
14115,200021712-00074_2,384,3317,74,101
14116,200021712-00075_1,1690,916,65,85
14117,200021712-00075_1,1673,1037,74,82
14118,200021712-00075_1,1709,1120,16,163
14119,200021712-00075_1,1700,1284,40,106
14120,200021712-00075_1,1681,1391,83,93
14121,200021712-00075_1,1680,1650,39,100
14122,200021712-00075_1,1663,1751,76,127
14123,200021712-00075_1,1638,1913,114,112
14124,200021712-00075_1,1675,2026,65,111
14125,200021712-00075_1,1675,2154,66,90
14126,200021712-00075_1,1661,2287,82,87
14127,200021712-00075_1,1674,2414,57,96
14128,200021712-00075_1,1655,2658,75,98
14129,200021712-00075_1,1667,2783,46,111
14130,200021712-00075_1,1661,2895,94,107
14131,200021712-00075_1,1651,3171,64,148
14132,200021712-00075_1,1654,3321,101,86
14133,200021712-00075_1,1474,1037,69,91
14134,200021712-00075_1,1461,1152,87,125
14135,200021712-00075_1,1485,1278,42,98
14136,200021712-00075_1,1502,1377,17,150
14137,200021712-00075_1,1469,1536,81,121
14138,200021712-00075_1,1473,1658,64,108
14139,200021712-00075_1,1464,2041,95,83
14140,200021712-00075_1,1453,2405,97,95
14141,200021712-00075_1,1463,2664,65,109
14142,200021712-00075_1,1453,2779,94,123
14143,200021712-00075_1,1478,2903,41,142
14144,200021712-00075_1,1488,3193,30,60
14145,200021712-00075_1,1307,1050,37,71
14146,200021712-00075_1,1278,1146,99,94
14147,200021712-00075_1,1302,1366,42,160
14148,200021712-00075_1,1284,1532,70,93
14149,200021712-00075_1,1279,1649,76,127
14150,200021712-00075_1,1292,1777,36,132
14151,200021712-00075_1,1296,2030,49,73
14152,200021712-00075_1,1284,2147,57,115
14153,200021712-00075_1,1260,2423,101,75
14154,200021712-00075_1,1285,2537,60,103
14155,200021712-00075_1,1278,2670,78,107
14156,200021712-00075_1,1281,2794,70,105
14157,200021712-00075_1,1273,3034,85,110
14158,200021712-00075_1,1111,907,57,86
14159,200021712-00075_1,1100,1160,61,70
14160,200021712-00075_1,1101,1261,53,120
14161,200021712-00075_1,1084,1409,81,83
14162,200021712-00075_1,1095,1518,67,140
14163,200021712-00075_1,1106,1659,33,116
14164,200021712-00075_1,1089,2023,80,114
14165,200021712-00075_1,1083,2138,109,113
14166,200021712-00075_1,1107,2390,42,131
14167,200021712-00075_1,1077,2544,107,85
14168,200021712-00075_1,1089,2797,62,100
14169,200021712-00075_1,1082,3066,74,77
14170,200021712-00075_1,1057,3169,112,87
14171,200021712-00075_1,1106,3243,42,152
14172,200021712-00075_1,926,898,29,70
14173,200021712-00075_1,907,969,79,145
14174,200021712-00075_1,911,1115,61,100
14175,200021712-00075_1,897,1263,81,104
14176,200021712-00075_1,907,1368,68,103
14177,200021712-00075_1,901,1499,86,90
14178,200021712-00075_1,892,1783,76,84
14179,200021712-00075_1,886,1907,82,95
14180,200021712-00075_1,917,2003,35,117
14181,200021712-00075_1,899,2264,92,95
14182,200021712-00075_1,900,2666,59,110
14183,200021712-00075_1,902,2777,59,109
14184,200021712-00075_1,892,2924,71,67
14185,200021712-00075_1,910,2992,44,126
14186,200021712-00075_1,926,3281,31,123
14187,200021712-00075_1,696,1144,78,69
14188,200021712-00075_1,717,1656,80,88
14189,200021712-00075_1,714,1776,69,109
14190,200021712-00075_1,718,2039,50,104
14191,200021712-00075_1,724,2152,61,100
14192,200021712-00075_1,720,2253,66,112
14193,200021712-00075_1,719,2553,61,95
14194,200021712-00075_1,738,2730,19,157
14195,200021712-00075_1,703,3020,91,100
14196,200021712-00075_1,727,3332,46,38
14197,200021712-00075_1,551,1231,38,117
14198,200021712-00075_1,537,1390,66,91
14199,200021712-00075_1,563,1482,32,133
14200,200021712-00075_1,520,1616,76,116
14201,200021712-00075_1,518,2164,98,89
14202,200021712-00075_1,512,2275,100,115
14203,200021712-00075_1,519,2391,83,115
14204,200021712-00075_1,548,2635,41,114
14205,200021712-00075_1,529,2779,54,147
14206,200021712-00075_1,512,2927,78,87
14207,200021712-00075_1,522,3048,58,113
14208,200021712-00075_1,502,3162,87,112
14209,200021712-00075_1,354,1022,22,88
14210,200021712-00075_1,334,1125,66,101
14211,200021712-00075_1,358,1253,22,139
14212,200021712-00075_1,134,1753,91,104
14213,200021712-00075_2,1900,1251,79,102
14214,200021712-00075_2,1915,1369,58,101
14215,200021712-00075_2,1918,1471,43,123
14216,200021712-00075_2,1904,1895,69,105
14217,200021712-00075_2,1907,2001,56,104
14218,200021712-00075_2,1916,2379,49,109
14219,200021712-00075_2,1899,2489,59,101
14220,200021712-00075_2,1923,2750,35,111
14221,200021712-00075_2,1915,2862,43,134
14222,200021712-00075_2,1896,3271,100,105
14223,200021712-00075_2,1703,880,96,92
14224,200021712-00075_2,1722,973,48,140
14225,200021712-00075_2,1699,1114,108,62
14226,200021712-00075_2,1717,1237,66,122
14227,200021712-00075_2,1716,1374,59,94
14228,200021712-00075_2,1696,1503,96,98
14229,200021712-00075_2,1733,1602,30,120
14230,200021712-00075_2,1700,1723,84,133
14231,200021712-00075_2,1713,2179,65,40
14232,200021712-00075_2,1730,2368,39,127
14233,200021712-00075_2,1705,2786,109,86
14234,200021712-00075_2,1705,2916,95,81
14235,200021712-00075_2,1731,2998,31,128
14236,200021712-00075_2,1706,3159,87,124
14237,200021712-00075_2,1736,3284,39,90
14238,200021712-00075_2,1526,867,68,93
14239,200021712-00075_2,1506,1124,94,96
14240,200021712-00075_2,1521,1221,52,126
14241,200021712-00075_2,1527,1541,53,149
14242,200021712-00075_2,1521,1727,70,88
14243,200021712-00075_2,1541,1838,37,66
14244,200021712-00075_2,1550,1905,19,113
14245,200021712-00075_2,1520,2036,63,82
14246,200021712-00075_2,1510,2274,102,98
14247,200021712-00075_2,1530,2534,51,110
14248,200021712-00075_2,1518,2779,77,104
14249,200021712-00075_2,1500,2901,87,122
14250,200021712-00075_2,1542,3120,26,128
14251,200021712-00075_2,1526,3249,43,128
14252,200021712-00075_2,1362,867,21,118
14253,200021712-00075_2,1338,986,58,103
14254,200021712-00075_2,1335,1250,61,121
14255,200021712-00075_2,1339,1372,45,93
14256,200021712-00075_2,1318,1619,88,127
14257,200021712-00075_2,1352,1753,28,116
14258,200021712-00075_2,1324,2035,78,91
14259,200021712-00075_2,1316,2535,110,86
14260,200021712-00075_2,1348,2761,20,138
14261,200021712-00075_2,1323,2919,57,80
14262,200021712-00075_2,1328,3038,70,84
14263,200021712-00075_2,1362,3123,14,97
14264,200021712-00075_2,1352,3221,27,96
14265,200021712-00075_2,1315,3318,104,58
14266,200021712-00075_2,1135,873,87,119
14267,200021712-00075_2,1153,993,36,91
14268,200021712-00075_2,1168,1085,17,145
14269,200021712-00075_2,1158,1358,23,137
14270,200021712-00075_2,1131,1790,82,75
14271,200021712-00075_2,1170,2008,25,148
14272,200021712-00075_2,1144,2268,62,120
14273,200021712-00075_2,1139,2389,83,91
14274,200021712-00075_2,1139,2527,74,84
14275,200021712-00075_2,1133,2655,77,112
14276,200021712-00075_2,1138,2768,73,107
14277,200021712-00075_2,1135,3315,90,67
14278,200021712-00075_2,976,1002,45,118
14279,200021712-00075_2,955,1140,66,90
14280,200021712-00075_2,965,1246,32,131
14281,200021712-00075_2,945,1378,73,102
14282,200021712-00075_2,945,1489,77,112
14283,200021712-00075_2,973,1564,51,160
14284,200021712-00075_2,973,1895,38,114
14285,200021712-00075_2,955,2010,70,119
14286,200021712-00075_2,952,2417,83,84
14287,200021712-00075_2,973,2666,43,86
14288,200021712-00075_2,957,2753,54,140
14289,200021712-00075_2,947,3050,76,82
14290,200021712-00075_2,770,880,69,99
14291,200021712-00075_2,752,1388,74,91
14292,200021712-00075_2,751,1631,93,108
14293,200021712-00075_2,765,1740,64,130
14294,200021712-00075_2,790,1973,23,158
14295,200021712-00075_2,770,2303,59,32
14296,200021712-00075_2,757,2380,59,128
14297,200021712-00075_2,750,2509,83,118
14298,200021712-00075_2,789,2628,16,120
14299,200021712-00075_2,762,2922,62,111
14300,200021712-00075_2,755,3034,68,103
14301,200021712-00075_2,601,981,17,125
14302,200021712-00075_2,584,1107,39,117
14303,200021712-00075_2,562,1249,106,105
14304,200021712-00075_2,570,1377,90,125
14305,200021712-00075_2,558,1503,95,120
14306,200021712-00075_2,567,1893,69,101
14307,200021712-00075_2,557,1995,103,125
14308,200021712-00075_2,590,2528,30,100
14309,200021712-00075_2,575,2645,56,113
14310,200021712-00075_2,563,2759,89,137
14311,200021712-00075_2,594,2897,17,134
14312,200021712-00075_2,580,3329,62,39
14313,200021712-00075_2,373,881,98,120
14314,200021712-00075_2,388,1002,48,115
14315,200021712-00075_2,397,1229,36,105
14316,200021712-00075_2,397,1335,29,174
14317,200021712-00075_2,383,1782,82,73
14318,200021712-00075_2,382,1899,79,76
14319,200021712-00075_2,413,1982,22,156
14320,200021712-00075_2,374,2292,82,85
14321,200021712-00075_2,401,2357,49,140
14322,200021712-00075_2,388,2534,33,62
14323,200021712-00075_2,379,2648,59,108
14324,200021712-00075_2,377,2757,86,106
14325,200021712-00075_2,369,2905,80,97
14326,200021712-00075_2,386,3052,41,65
14327,200021712-00076_1,1720,952,77,86
14328,200021712-00076_1,1744,1209,36,57
14329,200021712-00076_1,1727,1591,80,102
14330,200021712-00076_1,1735,1694,51,117
14331,200021712-00076_1,1738,1829,40,68
14332,200021712-00076_1,1722,1976,70,73
14333,200021712-00076_1,1743,2188,46,129
14334,200021712-00076_1,1716,2836,69,110
14335,200021712-00076_1,1727,2947,56,124
14336,200021712-00076_1,1735,3349,44,103
14337,200021712-00076_1,1535,1697,77,100
14338,200021712-00076_1,1358,1055,34,105
14339,200021712-00076_1,1338,1161,59,143
14340,200021712-00076_1,1330,1309,111,108
14341,200021712-00076_1,1354,1456,63,80
14342,200021712-00076_1,1338,1709,69,99
14343,200021712-00076_1,1344,1824,65,116
14344,200021712-00076_1,1350,1941,61,126
14345,200021712-00076_1,1335,2098,85,96
14346,200021712-00076_1,1359,2195,59,118
14347,200021712-00076_1,1341,2458,73,116
14348,200021712-00076_1,1344,2734,70,90
14349,200021712-00076_1,1351,3232,50,110
14350,200021712-00076_1,1356,3343,39,111
14351,200021712-00076_1,1150,1093,73,91
14352,200021712-00076_1,1161,1185,64,122
14353,200021712-00076_1,1159,1449,62,114
14354,200021712-00076_1,1139,1564,111,128
14355,200021712-00076_1,1166,1700,49,111
14356,200021712-00076_1,1153,1812,62,131
14357,200021712-00076_1,1143,2095,104,91
14358,200021712-00076_1,1157,2350,74,105
14359,200021712-00076_1,1154,2456,65,100
14360,200021712-00076_1,1151,2587,86,112
14361,200021712-00076_1,1168,2700,42,114
14362,200021712-00076_1,1167,2841,45,110
14363,200021712-00076_1,1166,3235,35,123
14364,200021712-00076_1,1154,3359,67,96
14365,200021712-00076_1,997,1046,22,103
14366,200021712-00076_1,961,1332,73,78
14367,200021712-00076_1,951,1439,92,111
14368,200021712-00076_1,975,1551,54,126
14369,200021712-00076_1,968,1698,67,103
14370,200021712-00076_1,959,1835,84,122
14371,200021712-00076_1,974,1958,46,127
14372,200021712-00076_1,968,2223,59,94
14373,200021712-00076_1,955,2470,104,89
14374,200021712-00076_1,951,2744,88,96
14375,200021712-00076_1,970,2841,58,115
14376,200021712-00076_1,965,2981,70,96
14377,200021712-00076_1,993,3332,33,105
14378,200021712-00076_1,775,1062,93,78
14379,200021712-00076_1,768,1347,97,58
14380,200021712-00076_1,782,1829,65,94
14381,200021712-00076_1,773,1957,86,117
14382,200021712-00076_1,794,2075,39,120
14383,200021712-00076_1,783,2214,67,106
14384,200021712-00076_1,769,2732,72,106
14385,200021712-00076_1,769,2839,54,98
14386,200021712-00076_1,805,3209,14,119
14387,200021712-00076_1,586,1307,87,127
14388,200021712-00076_1,577,1560,78,112
14389,200021712-00076_1,578,1703,73,120
14390,200021712-00076_1,579,1824,91,118
14391,200021712-00076_1,612,1943,48,109
14392,200021712-00076_1,598,2084,61,112
14393,200021712-00076_1,590,2197,87,108
14394,200021712-00076_1,591,2337,78,114
14395,200021712-00076_1,606,2452,41,137
14396,200021712-00076_2,1911,1600,98,93
14397,200021712-00076_2,1714,1223,101,92
14398,200021712-00076_2,1745,1481,32,58
14399,200021712-00076_2,1715,1863,93,87
14400,200021712-00076_2,1744,2108,29,60
14401,200021712-00076_2,1723,2349,91,84
14402,200021712-00076_2,1745,2858,36,122
14403,200021712-00076_2,1721,2981,91,111
14404,200021712-00076_2,1728,3142,59,66
14405,200021712-00076_2,1733,3253,52,115
14406,200021712-00076_2,1731,3369,66,101
14407,200021712-00076_2,1525,991,67,86
14408,200021712-00076_2,1527,1362,64,67
14409,200021712-00076_2,1549,1732,34,116
14410,200021712-00076_2,1535,1849,66,115
14411,200021712-00076_2,1535,1997,70,92
14412,200021712-00076_2,1545,2479,35,106
14413,200021712-00076_2,1526,2586,84,122
14414,200021712-00076_2,1551,2709,55,130
14415,200021712-00076_2,1544,2860,52,129
14416,200021712-00076_2,1538,2990,55,103
14417,200021712-00076_2,1533,3396,80,83
14418,200021712-00076_2,1333,991,68,82
14419,200021712-00076_2,1339,1235,67,82
14420,200021712-00076_2,1335,1475,72,97
14421,200021712-00076_2,1349,1724,67,86
14422,200021712-00076_2,1351,1946,49,120
14423,200021712-00076_2,1339,2372,66,90
14424,200021712-00076_2,1337,2618,94,91
14425,200021712-00076_2,1330,3142,95,86
14426,200021712-00076_2,1364,3367,55,111
14427,200021712-00076_2,1171,971,24,132
14428,200021712-00076_2,1138,1118,82,119
14429,200021712-00076_2,1151,1238,62,100
14430,200021712-00076_2,1153,1362,68,81
14431,200021712-00076_2,1146,1983,65,97
14432,200021712-00076_2,1148,2119,79,103
14433,200021712-00076_2,1148,2223,103,113
14434,200021712-00076_2,1170,2659,55,42
14435,200021712-00076_2,1157,2888,80,84
14436,200021712-00076_2,1159,3168,78,51
14437,200021712-00076_2,972,994,56,86
14438,200021712-00076_2,997,1095,13,142
14439,200021712-00076_2,978,1241,56,84
14440,200021712-00076_2,962,1483,93,88
14441,200021712-00076_2,979,1758,36,110
14442,200021712-00076_2,965,1892,75,69
14443,200021712-00076_2,968,2144,61,74
14444,200021712-00076_2,955,2752,87,92
14445,200021712-00076_2,986,2970,42,103
14446,200021712-00076_2,992,3106,17,136
14447,200021712-00076_2,961,3273,81,126
14448,200021712-00076_2,986,3400,51,97
14449,200021712-00076_2,773,1241,65,93
14450,200021712-00076_2,763,1355,83,124
14451,200021712-00076_2,779,1498,58,99
14452,200021712-00076_2,782,1742,44,100
14453,200021712-00076_2,771,2124,71,77
14454,200021712-00076_2,765,2367,94,83
14455,200021712-00076_2,773,2643,84,65
14456,200021712-00076_2,769,2856,64,148
14457,200021712-00076_2,788,3005,42,88
14458,200021712-00076_2,805,3094,19,156
14459,200021712-00076_2,763,3275,114,98
14460,200021712-00076_2,555,994,75,98
14461,200021712-00076_2,585,1093,48,97
14462,200021712-00076_2,564,1225,78,78
14463,200021712-00076_2,571,1500,88,60
14464,200021712-00076_2,588,1874,54,71
14465,200021712-00076_2,572,1995,90,100
14466,200021712-00076_2,574,2096,86,124
14467,200021712-00076_2,587,2248,71,102
14468,200021712-00076_2,608,2496,16,126
14469,200021712-00076_2,573,2773,72,76
14470,200021712-00076_2,572,3031,120,91
14471,200021712-00076_2,592,3259,70,96
14472,200021712-00076_2,378,1126,73,70
14473,200021712-00076_2,368,1241,93,117
14474,200021712-00076_2,401,1359,42,117
14475,200021712-00076_2,388,1477,65,82
14476,200021712-00076_2,380,1618,67,73
14477,200021712-00076_2,416,1863,18,127
14478,200021712-00076_2,384,2268,64,83
14479,200021712-00076_2,398,2646,45,119
14480,200021712-00076_2,381,2766,99,109
14481,200021712-00076_2,386,2930,73,33
14482,200021712-00076_2,390,3291,91,77
14483,200021712-00077_1,1739,938,62,110
14484,200021712-00077_1,1736,1049,63,125
14485,200021712-00077_1,1716,1175,98,115
14486,200021712-00077_1,1741,1348,59,33
14487,200021712-00077_1,1743,1560,53,110
14488,200021712-00077_1,1732,1671,72,102
14489,200021712-00077_1,1721,1812,83,89
14490,200021712-00077_1,1703,1945,100,105
14491,200021712-00077_1,1718,2051,84,104
14492,200021712-00077_1,1705,2178,97,75
14493,200021712-00077_1,1724,2292,55,122
14494,200021712-00077_1,1743,2415,34,127
14495,200021712-00077_1,1706,2703,83,97
14496,200021712-00077_1,1721,3196,68,99
14497,200021712-00077_1,1524,1049,98,89
14498,200021712-00077_1,1541,1305,48,115
14499,200021712-00077_1,1533,1437,66,103
14500,200021712-00077_1,1568,1541,25,115
14501,200021712-00077_1,1530,1657,68,102
14502,200021712-00077_1,1534,2315,67,85
14503,200021712-00077_1,1511,3089,77,89
14504,200021712-00077_1,1542,3179,45,112
14505,200021712-00077_1,1369,934,14,101
14506,200021712-00077_1,1352,1189,42,82
14507,200021712-00077_1,1349,1679,74,106
14508,200021712-00077_1,1358,1786,52,102
14509,200021712-00077_1,1347,2056,55,94
14510,200021712-00077_1,1363,2183,20,135
14511,200021712-00077_1,1339,2324,50,103
14512,200021712-00077_1,1334,2428,101,106
14513,200021712-00077_1,1347,2566,59,107
14514,200021712-00077_1,1350,2674,48,119
14515,200021712-00077_1,1332,3199,77,114
14516,200021712-00077_1,1183,1051,20,121
14517,200021712-00077_1,1161,1173,56,93
14518,200021712-00077_1,1161,1434,78,77
14519,200021712-00077_1,1149,1562,87,81
14520,200021712-00077_1,1171,1790,29,84
14521,200021712-00077_1,1155,2069,56,106
14522,200021712-00077_1,1164,2176,37,118
14523,200021712-00077_1,1146,2295,64,94
14524,200021712-00077_1,1135,2711,103,98
14525,200021712-00077_1,1150,2832,70,119
14526,200021712-00077_1,1158,2952,50,110
14527,200021712-00077_1,1168,3063,33,126
14528,200021712-00077_1,1165,3331,35,102
14529,200021712-00077_1,967,1063,66,100
14530,200021712-00077_1,955,1307,73,97
14531,200021712-00077_1,978,1405,48,133
14532,200021712-00077_1,1004,1642,14,143
14533,200021712-00077_1,971,2433,61,100
14534,200021712-00077_1,934,2692,108,109
14535,200021712-00077_1,978,2825,37,118
14536,200021712-00077_1,970,2944,52,106
14537,200021712-00077_1,967,3223,53,68
14538,200021712-00077_1,779,927,69,105
14539,200021712-00077_1,773,1179,68,68
14540,200021712-00077_1,803,1346,28,167
14541,200021712-00077_1,754,1542,99,122
14542,200021712-00077_1,809,1782,26,118
14543,200021712-00077_1,794,1901,41,120
14544,200021712-00077_1,790,2327,51,71
14545,200021712-00077_1,782,2455,73,107
14546,200021712-00077_1,777,2563,78,109
14547,200021712-00077_1,761,2708,85,124
14548,200021712-00077_1,787,2833,52,111
14549,200021712-00077_1,774,2959,48,101
14550,200021712-00077_1,764,3061,101,105
14551,200021712-00077_1,791,3210,48,85
14552,200021712-00077_1,777,3301,54,141
14553,200021712-00077_1,580,1053,74,113
14554,200021712-00077_1,584,1300,68,92
14555,200021712-00077_1,580,1552,101,90
14556,200021712-00077_1,581,1810,73,101
14557,200021712-00077_1,580,2075,98,90
