ID,Image,X,Y,Width,Height
2308,200021712-00042_2,1729,1006,75,382
2309,200021712-00042_2,1729,1134,75,392
2310,200021712-00042_2,1729,1287,75,360
2311,200021712-00042_2,1722,1389,108,388
2312,200021712-00042_2,1722,1527,108,406
2313,200021712-00042_2,1722,1648,108,441
2314,200021712-00042_2,1722,1813,94,363
2315,200021712-00042_2,1722,1934,94,358
2316,200021712-00042_2,1722,2074,94,368
2317,200021712-00042_2,1543,1270,69,377
2318,200021712-00042_2,1534,2583,69,364
2319,200021712-00042_2,1530,3139,80,361
2320,200021712-00042_2,1337,2864,85,377
2321,200021712-00042_2,1337,2983,85,356
2322,200021712-00042_2,1345,3113,79,361
2323,200021712-00042_2,1154,1292,83,346
2324,200021712-00042_2,1149,2470,79,356
2325,200021712-00042_2,1149,2583,73,371
2326,200021712-00042_2,1159,2694,78,392
2327,200021712-00042_2,1159,2827,78,382
2328,200021712-00042_2,777,1806,80,351
2329,200021712-00042_2,782,1922,89,374
2330,200021712-00042_2,588,896,67,355
2331,200021712-00042_2,585,2335,60,343
2332,200021712-00042_2,396,1972,70,315
2333,200021712-00042_2,389,3000,84,372
2334,200021712-00042_2,388,3122,97,354
2335,200021712-00043_1,1777,837,101,341
2336,200021712-00043_1,1794,1372,89,376
2337,200021712-00043_1,1790,2702,87,388
2338,200021712-00043_1,1606,830,70,354
2339,200021712-00043_1,1611,2694,56,378
2340,200021712-00043_1,1611,2819,56,351
2341,200021712-00043_1,1410,2703,61,368
2342,200021712-00043_1,1421,2816,46,380
2343,200021712-00043_1,1401,2972,77,340
2344,200021712-00043_1,1204,832,84,366
2345,200021712-00043_1,1204,959,84,340
2346,200021712-00043_1,1215,1650,71,368
2347,200021712-00043_1,1215,1768,71,359
2348,200021712-00043_1,1216,2837,66,360
2349,200021712-00043_1,1216,2979,68,338
2350,200021712-00043_1,1003,1108,92,356
2351,200021712-00043_1,1016,1227,78,396
2352,200021712-00043_1,1026,1326,66,388
2353,200021712-00043_1,1026,1490,66,383
2354,200021712-00043_1,1024,2023,70,426
2355,200021712-00043_1,1024,2167,73,386
2356,200021712-00043_1,1024,2269,73,383
2357,200021712-00043_1,1019,3122,79,341
2358,200021712-00043_1,821,1778,100,349
2359,200021712-00043_1,835,2314,90,374
2360,200021712-00043_1,835,2429,90,412
2361,200021712-00043_1,835,3117,78,338
2362,200021712-00043_1,640,830,72,366
2363,200021712-00043_1,659,1499,48,393
2364,200021712-00043_1,642,2153,61,398
2365,200021712-00043_1,641,2299,61,389
2366,200021712-00043_1,621,2396,107,411
2367,200021712-00043_2,1961,2149,80,361
2368,200021712-00043_2,1771,837,104,364
2369,200021712-00043_2,1771,980,104,360
2370,200021712-00043_2,1771,1054,104,386
2371,200021712-00043_2,1770,1216,88,393
2372,200021712-00043_2,1770,1341,88,380
2373,200021712-00043_2,1759,3077,86,341
2374,200021712-00043_2,1380,1086,101,363
2375,200021712-00043_2,1380,1236,101,350
2376,200021712-00043_2,1380,1339,101,375
2377,200021712-00043_2,1405,1480,55,393
2378,200021712-00043_2,1373,1587,87,392
2379,200021712-00043_2,1373,1751,87,380
2380,200021712-00043_2,1376,3102,92,352
2381,200021712-00043_2,1182,1338,91,398
2382,200021712-00043_2,1182,1495,90,332
2383,200021712-00043_2,1182,1610,90,376
2384,200021712-00043_2,1169,1737,99,393
2385,200021712-00043_2,1169,1828,99,424
2386,200021712-00043_2,1169,2027,100,358
2387,200021712-00043_2,1187,2131,82,395
2388,200021712-00043_2,1187,2286,82,368
2389,200021712-00043_2,1170,2835,107,353
2390,200021712-00043_2,1170,2945,107,355
2391,200021712-00043_2,1174,3049,97,386
2392,200021712-00043_2,1009,855,63,359
2393,200021712-00043_2,1009,968,54,356
2394,200021712-00043_2,992,1747,72,357
2395,200021712-00043_2,992,1875,81,377
2396,200021712-00043_2,992,2024,81,367
2397,200021712-00043_2,1002,2140,79,377
2398,200021712-00043_2,988,3063,92,388
2399,200021712-00043_2,818,1233,73,358
2400,200021712-00043_2,818,1354,73,382
2401,200021712-00043_2,809,1468,73,372
2402,200021712-00043_2,804,2146,89,366
2403,200021712-00043_2,810,2275,80,377
2404,200021712-00043_2,814,2391,66,354
2405,200021712-00043_2,611,841,90,373
2406,200021712-00043_2,611,926,90,425
2407,200021712-00044_1,1715,1532,63,372
2408,200021712-00044_1,1704,2200,88,372
2409,200021712-00044_1,1695,3155,94,366
2410,200021712-00044_1,1504,1419,86,342
2411,200021712-00044_1,1494,1900,106,397
2412,200021712-00044_1,1494,2072,106,332
2413,200021712-00044_1,1494,2204,106,361
2414,200021712-00044_1,1515,3016,71,364
2415,200021712-00044_1,1322,1146,79,348
2416,200021712-00044_1,1322,1249,72,362
2417,200021712-00044_1,1322,1402,70,380
2418,200021712-00044_1,1339,1495,36,389
2419,200021712-00044_1,1320,1612,83,407
2420,200021712-00044_1,1320,1783,83,379
2421,200021712-00044_1,1301,3153,103,344
2422,200021712-00044_1,1129,1944,85,333
2423,200021712-00044_1,1113,2609,97,334
2424,200021712-00044_1,932,2066,79,320
2425,200021712-00044_1,932,2198,75,383
2426,200021712-00044_1,913,2764,103,322
2427,200021712-00044_1,913,2865,103,365
2428,200021712-00044_1,913,2984,103,375
2429,200021712-00044_1,929,3087,86,407
2430,200021712-00044_1,741,879,74,325
2431,200021712-00044_1,741,983,78,379
2432,200021712-00044_1,741,1110,78,384
2433,200021712-00044_1,709,2577,106,371
2434,200021712-00044_1,709,2741,106,351
2435,200021712-00044_1,368,1112,54,356
2436,200021712-00044_1,339,1673,100,378
2437,200021712-00044_1,349,2494,87,327
2438,200021712-00044_1,349,2616,87,329
2439,200021712-00044_1,355,2681,81,419
2440,200021712-00044_1,357,2875,59,354
2441,200021712-00044_1,348,2981,72,394
2442,200021712-00044_1,348,3101,72,392
2443,200021712-00044_1,173,1687,51,352
2444,200021712-00044_1,157,1794,78,357
2445,200021712-00044_1,159,2598,79,351
2446,200021712-00044_2,1930,2219,74,367
2447,200021712-00044_2,1930,2322,74,394
2448,200021712-00044_2,1530,2599,79,378
2449,200021712-00044_2,1530,2747,85,341
2450,200021712-00044_2,1537,2842,78,385
2451,200021712-00044_2,1337,1170,98,373
2452,200021712-00044_2,1344,2991,86,382
2453,200021712-00044_2,1340,3097,90,383
2454,200021712-00044_2,1169,922,49,369
2455,200021712-00044_2,1150,1829,83,328
2456,200021712-00044_2,1151,1937,78,390
2457,200021712-00044_2,1158,2031,64,404
2458,200021712-00044_2,1158,2162,65,419
2459,200021712-00044_2,1158,2328,85,399
2460,200021712-00044_2,1178,3020,51,321
2461,200021712-00044_2,971,2003,68,291
2462,200021712-00044_2,971,2081,68,367
2463,200021712-00044_2,784,1551,60,366
2464,200021712-00044_2,785,2507,67,313
2465,200021712-00044_2,790,2605,53,371
2466,200021712-00044_2,566,937,129,304
2467,200021712-00044_2,579,1012,116,378
2468,200021712-00044_2,579,1170,106,346
2469,200021712-00044_2,570,2363,92,331
2470,200021712-00044_2,570,2481,92,379
2471,200021712-00044_2,376,940,80,327
2472,200021712-00044_2,379,1417,90,376
2473,200021712-00044_2,379,1581,96,354
2474,200021712-00044_2,391,1697,84,343
2475,200021712-00044_2,391,1822,84,368
2476,200021712-00044_2,401,2488,83,377
2477,200021712-00044_2,401,3157,67,339
2478,200021712-00045_1,1711,1281,90,340
2479,200021712-00045_1,1711,1411,84,341
2480,200021712-00045_1,1723,1958,83,369
2481,200021712-00045_1,1723,2051,83,399
2482,200021712-00045_1,1693,2861,108,382
2483,200021712-00045_1,1527,1145,86,359
2484,200021712-00045_1,1527,1259,73,405
2485,200021712-00045_1,1540,1364,58,412
2486,200021712-00045_1,1526,1539,77,404
2487,200021712-00045_1,1516,3018,88,329
2488,200021712-00045_1,1345,2987,46,402
2489,200021712-00045_1,1328,3143,81,338
2490,200021712-00045_1,948,2471,80,398
2491,200021712-00045_1,560,1931,89,362
2492,200021712-00045_1,567,2067,80,414
2493,200021712-00045_1,555,2141,97,440
2494,200021712-00045_1,555,2343,97,360
2495,200021712-00045_1,555,2482,97,355
2496,200021712-00045_1,563,2598,82,400
2497,200021712-00045_1,563,2704,82,408
2498,200021712-00045_1,563,2858,82,361
2499,200021712-00045_1,356,1132,87,339
2500,200021712-00045_1,356,1262,85,370
2501,200021712-00045_1,362,1398,70,338
2502,200021712-00045_1,354,1472,101,415
2503,200021712-00045_1,378,2862,48,383
2504,200021712-00045_1,182,1403,61,405
2505,200021712-00045_1,182,1537,59,341
2506,200021712-00045_1,182,1672,59,364
2507,200021712-00045_1,172,2605,76,350
2508,200021712-00045_1,191,3089,42,411
2509,200021712-00045_2,1912,925,82,370
2510,200021712-00045_2,1912,1044,73,362
2511,200021712-00045_2,1912,1125,79,405
2512,200021712-00045_2,1903,1296,95,374
2513,200021712-00045_2,1903,1432,97,343
2514,200021712-00045_2,1901,1597,99,340
2515,200021712-00045_2,1901,1675,99,394
2516,200021712-00045_2,1901,1821,87,389
2517,200021712-00045_2,1719,1442,91,359
2518,200021712-00045_2,1717,1569,93,384
2519,200021712-00045_2,1715,1676,78,409
2520,200021712-00045_2,1701,2234,111,348
2521,200021712-00045_2,1701,2349,94,338
2522,200021712-00045_2,1543,930,77,337
2523,200021712-00045_2,1533,1052,89,388
2524,200021712-00045_2,1527,1593,88,325
2525,200021712-00045_2,978,2206,48,345
2526,200021712-00045_2,971,2340,47,394
2527,200021712-00045_2,945,2432,89,392
2528,200021712-00045_2,945,2622,89,376
2529,200021712-00045_2,945,2735,89,380
2530,200021712-00045_2,956,2882,74,333
2531,200021712-00045_2,964,3002,64,330
2532,200021712-00045_2,964,3118,57,349
2533,200021712-00045_2,766,1987,92,335
2534,200021712-00045_2,785,2078,49,368
2535,200021712-00045_2,575,926,87,372
2536,200021712-00045_2,569,1439,101,343
2537,200021712-00045_2,570,1574,91,329
2538,200021712-00045_2,573,2082,89,369
2539,200021712-00045_2,573,2206,81,369
2540,200021712-00045_2,573,2331,81,388
2541,200021712-00045_2,365,1831,107,364
2542,200021712-00045_2,365,1960,107,323
2543,200021712-00045_2,382,2091,90,340
2544,200021712-00045_2,382,2217,90,380
2545,200021712-00045_2,362,2346,97,378
2546,200021712-00046_1,1750,1196,69,330
2547,200021712-00046_1,1741,3195,94,353
2548,200021712-00046_1,1536,1061,103,359
2549,200021712-00046_1,1536,1212,103,355
2550,200021712-00046_1,1541,1326,87,377
2551,200021712-00046_1,1536,1421,92,389
2552,200021712-00046_1,1536,1602,111,396
2553,200021712-00046_1,1536,1705,111,426
2554,200021712-00046_1,1536,1854,111,375
2555,200021712-00046_1,1548,2381,71,390
2556,200021712-00046_1,1547,2515,85,377
2557,200021712-00046_1,1366,1192,59,387
2558,200021712-00046_1,1354,1323,72,376
2559,200021712-00046_1,1354,1456,72,373
2560,200021712-00046_1,1354,1608,72,358
2561,200021712-00046_1,1346,1730,87,362
2562,200021712-00046_1,1160,1598,80,360
2563,200021712-00046_1,1160,1718,73,377
2564,200021712-00046_1,1165,1857,68,360
2565,200021712-00046_1,1168,1959,65,408
2566,200021712-00046_1,967,930,92,369
2567,200021712-00046_1,960,2396,98,337
2568,200021712-00046_1,960,2510,82,365
2569,200021712-00046_1,969,2622,72,406
2570,200021712-00046_1,969,2799,76,340
2571,200021712-00046_1,772,2655,105,368
2572,200021712-00046_1,778,3195,77,322
2573,200021712-00046_1,589,1194,69,354
2574,200021712-00046_1,583,2503,83,431
2575,200021712-00046_1,573,2668,93,361
2576,200021712-00046_1,369,1592,100,375
2577,200021712-00046_1,369,1720,106,344
2578,200021712-00046_1,382,1861,93,367
2579,200021712-00046_1,382,2002,93,389
2580,200021712-00046_1,382,2102,93,388
2581,200021712-00046_1,400,2256,57,334
2582,200021712-00046_2,1747,1323,76,366
2583,200021712-00046_2,1349,1098,91,377
2584,200021712-00046_2,1349,1203,91,367
2585,200021712-00046_2,1360,2004,66,369
2586,200021712-00046_2,1356,2517,94,407
2587,200021712-00046_2,976,2532,76,355
2588,200021712-00046_2,774,981,94,306
2589,200021712-00046_2,774,1085,94,377
2590,200021712-00046_2,774,1228,94,341
2591,200021712-00046_2,771,2923,96,366
2592,200021712-00046_2,771,3057,96,362
2593,200021712-00046_2,779,3192,88,340
2594,200021712-00046_2,587,1647,87,314
2595,200021712-00046_2,587,1730,87,349
2596,200021712-00046_2,607,1875,53,372
2597,200021712-00046_2,596,1962,60,404
2598,200021712-00046_2,588,2108,70,414
2599,200021712-00046_2,588,2248,77,390
2600,200021712-00046_2,588,2409,91,335
2601,200021712-00046_2,594,2523,90,386
2602,200021712-00046_2,414,1213,51,352
2603,200021712-00046_2,381,2010,94,377
2604,200021712-00046_2,401,2115,74,387
2605,200021712-00046_2,399,2261,76,371
2606,200021712-00047_1,1731,920,76,343
2607,200021712-00047_1,1747,1047,44,360
2608,200021712-00047_1,1727,1123,100,394
2609,200021712-00047_1,1726,1699,81,387
2610,200021712-00047_1,1522,926,100,367
2611,200021712-00047_1,1526,1024,74,374
2612,200021712-00047_1,1525,1155,72,368
2613,200021712-00047_1,1334,1179,67,324
2614,200021712-00047_1,1332,2229,94,330
2615,200021712-00047_1,1328,3273,101,242
2616,200021712-00047_1,1132,1048,96,346
2617,200021712-00047_1,1132,1167,96,375
2618,200021712-00047_1,1145,1282,79,392
2619,200021712-00047_1,1139,1806,101,395
2620,200021712-00047_1,1139,1965,101,343
2621,200021712-00047_1,1136,2500,91,376
2622,200021712-00047_1,1137,2637,77,332
2623,200021712-00047_1,1155,2741,58,326
2624,200021712-00047_1,945,2249,82,356
2625,200021712-00047_1,929,2351,98,395
2626,200021712-00047_1,929,2485,107,351
2627,200021712-00047_1,929,2649,107,361
2628,200021712-00047_1,935,2747,101,386
2629,200021712-00047_1,934,2893,99,344
2630,200021712-00047_1,557,1165,76,368
2631,200021712-00047_1,548,1319,91,307
2632,200021712-00047_1,548,1421,91,326
2633,200021712-00047_1,548,1552,91,325
2634,200021712-00047_1,563,1660,58,393
2635,200021712-00047_1,571,1748,62,439
2636,200021712-00047_1,355,1031,114,334
2637,200021712-00047_1,356,1557,95,360
2638,200021712-00047_1,355,2749,93,334
2639,200021712-00047_1,355,2884,93,401
2640,200021712-00047_2,1936,1860,79,355
2641,200021712-00047_2,1935,1988,88,375
2642,200021712-00047_2,1935,2646,90,350
2643,200021712-00047_2,1944,2779,81,395
2644,200021712-00047_2,1938,2905,89,385
2645,200021712-00047_2,1743,1469,65,330
2646,200021712-00047_2,1743,1545,77,408
2647,200021712-00047_2,1743,1710,77,373
2648,200021712-00047_2,1745,1840,86,427
2649,200021712-00047_2,1745,1954,86,421
2650,200021712-00047_2,1732,2528,100,333
2651,200021712-00047_2,1732,2656,100,346
2652,200021712-00047_2,1743,2759,81,371
2653,200021712-00047_2,1743,2862,81,382
2654,200021712-00047_2,1546,1473,84,363
2655,200021712-00047_2,1546,1590,84,376
2656,200021712-00047_2,1547,1730,80,370
2657,200021712-00047_2,1547,1837,80,371
2658,200021712-00047_2,1547,2382,85,354
2659,200021712-00047_2,1536,3044,101,322
2660,200021712-00047_2,1359,2755,68,375
2661,200021712-00047_2,1359,2883,68,364
2662,200021712-00047_2,1356,3030,69,345
2663,200021712-00047_2,1339,3141,88,367
2664,200021712-00047_2,1176,1199,68,364
2665,200021712-00047_2,1157,2365,81,399
2666,200021712-00047_2,1157,2482,81,381
2667,200021712-00047_2,1170,2640,68,361
2668,200021712-00047_2,1164,2782,84,313
2669,200021712-00047_2,987,1359,72,348
2670,200021712-00047_2,587,2262,117,325
2671,200021712-00047_2,585,2368,119,366
2672,200021712-00047_2,400,1333,114,370
2673,200021712-00047_2,400,1447,114,371
2674,200021712-00047_2,400,1577,82,355
2675,200021712-00047_2,400,1704,84,391
2676,200021712-00047_2,400,1819,84,407
2677,200021712-00047_2,411,2896,70,361
2678,200021712-00047_2,411,3011,70,357
2679,200021712-00047_2,416,3167,65,319
2680,200021712-00048_1,1705,1170,69,359
2681,200021712-00048_1,1700,1866,75,320
2682,200021712-00048_1,1700,1980,75,331
2683,200021712-00048_1,1513,910,55,373
2684,200021712-00048_1,1489,1014,93,366
2685,200021712-00048_1,1495,2351,75,355
2686,200021712-00048_1,1302,901,82,325
2687,200021712-00048_1,1302,1023,82,355
2688,200021712-00048_1,1312,3144,72,354
2689,200021712-00048_1,1109,907,83,348
2690,200021712-00048_1,1109,1003,72,370
2691,200021712-00048_1,1125,1819,58,367
2692,200021712-00048_1,1123,2353,56,373
2693,200021712-00048_1,897,904,105,326
2694,200021712-00048_1,897,1013,105,327
2695,200021712-00048_1,923,1099,75,366
2696,200021712-00048_1,543,1141,58,386
2697,200021712-00048_1,543,1263,58,383
2698,200021712-00048_1,148,3150,90,346
2699,200021712-00048_2,1954,2597,75,367
2700,200021712-00048_2,1957,2723,72,363
2701,200021712-00048_2,1964,2857,58,359
2702,200021712-00048_2,1759,1723,80,334
2703,200021712-00048_2,1734,1836,102,374
2704,200021712-00048_2,1734,1945,102,377
2705,200021712-00048_2,1745,2875,120,348
2706,200021712-00048_2,1553,1329,87,375
2707,200021712-00048_2,1553,1472,87,353
2708,200021712-00048_2,1562,2208,82,370
2709,200021712-00048_2,1560,2335,58,395
2710,200021712-00048_2,1560,2462,69,372
2711,200021712-00048_2,1560,2579,69,400
2712,200021712-00048_2,1555,2733,89,397
2713,200021712-00048_2,1555,2835,89,399
2714,200021712-00048_2,1362,1334,109,371
2715,200021712-00048_2,1362,1468,115,341
2716,200021712-00048_2,1373,2340,71,352
2717,200021712-00048_2,1373,2467,83,406
2718,200021712-00048_2,1369,2614,98,371
2719,200021712-00048_2,1355,2728,112,376
2720,200021712-00048_2,1355,2874,112,376
2721,200021712-00048_2,1355,3001,106,322
2722,200021712-00048_2,1367,3105,94,394
2723,200021712-00048_2,1180,1234,79,325
2724,200021712-00048_2,1180,1341,79,377
2725,200021712-00048_2,1169,2238,140,340
2726,200021712-00048_2,1182,2764,77,343
2727,200021712-00048_2,991,978,85,358
2728,200021712-00048_2,991,1108,69,338
2729,200021712-00048_2,990,1211,85,345
2730,200021712-00048_2,995,2481,111,356
2731,200021712-00048_2,794,1128,91,340
2732,200021712-00048_2,796,1210,95,372
2733,200021712-00048_2,796,1344,95,354
2734,200021712-00048_2,794,2870,85,348
2735,200021712-00048_2,794,3006,84,345
2736,200021712-00048_2,794,3139,84,372
2737,200021712-00048_2,415,1866,88,357
2738,200021712-00048_2,415,1969,88,324
2739,200021712-00048_2,415,2108,88,350
2740,200021712-00048_2,413,2224,92,400
2741,200021712-00048_2,413,2297,92,439
2742,200021712-00049_1,1734,3085,95,328
2743,200021712-00049_1,1558,1508,82,349
2744,200021712-00049_1,1550,2299,74,349
2745,200021712-00049_1,1368,2290,64,344
2746,200021712-00049_1,1350,2404,93,393
2747,200021712-00049_1,1350,2550,93,363
2748,200021712-00049_1,1178,996,77,359
2749,200021712-00049_1,1164,1519,73,327
2750,200021712-00049_1,1148,2428,100,338
2751,200021712-00049_1,1148,2538,100,334
2752,200021712-00049_1,1176,2628,57,402
2753,200021712-00049_1,1170,2788,67,385
2754,200021712-00049_1,950,1520,103,341
2755,200021712-00049_1,950,1636,105,356
2756,200021712-00049_1,972,1736,84,401
2757,200021712-00049_1,965,1893,91,380
2758,200021712-00049_1,960,2806,99,366
2759,200021712-00049_1,975,2916,92,379
2760,200021712-00049_1,975,3070,92,348
2761,200021712-00049_1,980,3173,87,399
2762,200021712-00049_1,787,1113,78,384
2763,200021712-00049_1,787,1221,78,407
2764,200021712-00049_1,780,1368,85,377
2765,200021712-00049_1,765,2197,114,305
2766,200021712-00049_1,765,2287,114,377
2767,200021712-00049_1,765,2396,114,391
2768,200021712-00049_1,778,2939,81,339
2769,200021712-00049_2,1909,1402,110,343
2770,200021712-00049_2,1909,1542,110,339
2771,200021712-00049_2,1909,1663,101,337
2772,200021712-00049_2,1735,1281,88,366
2773,200021712-00049_2,1730,1385,89,374
2774,200021712-00049_2,1730,1516,81,374
2775,200021712-00049_2,1722,2283,106,355
2776,200021712-00049_2,1719,2410,109,343
2777,200021712-00049_2,1714,2557,132,349
2778,200021712-00049_2,1708,2679,138,346
2779,200021712-00049_2,1708,2786,138,367
2780,200021712-00049_2,1708,2954,88,316
2781,200021712-00049_2,1723,3052,87,392
2782,200021712-00049_2,1723,3154,87,393
2783,200021712-00049_2,1536,1023,91,348
2784,200021712-00049_2,1517,2807,89,339
2785,200021712-00049_2,1517,2936,89,374
2786,200021712-00049_2,1528,3059,83,331
2787,200021712-00049_2,1521,3147,133,406
2788,200021712-00049_2,1349,1017,87,353
2789,200021712-00049_2,1154,2057,75,342
2790,200021712-00049_2,967,1416,85,322
2791,200021712-00049_2,967,1508,84,381
